order_id,order_ts,customer_email,country,channel,product_sku,product_name,category,qty,unit_price,revenue,payment_method,status,fulfillment_hrs
ord_003988,2025-11-07 20:33:00,cust185@example.com,AU,paid_search,p_appa_005,👕 T-shirt,apparel,2,28.41,56.82,paypal,completed,10.5
ord_003989,2025-11-07 11:00:00,,CA,paid_search,p_home_010,💡 Smart Bulb,home,1,18.15,18.15,google_pay,cancelled,17.8
ord_003990,2025-11-07 11:30:00,cust728@example.com,BR,paid_search,p_lapt_004,⌚ Smartwatch,electronics,1,325.52,325.52,bank_transfer,refunded,12.1
ord_003991,2025-11-07 11:06:00,cust626@example.com,UK,organic,p_home_010,💡 Smart Bulb,home,1,18.67,18.67,credit_card,refunded,9.8
ord_003992,2025-11-07 17:47:00,cust009@example.com,DE,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1174.69,1174.69,paypal,completed,7.9
ord_003993,2025-11-07 19:55:00,cust630@example.com,UK,organic,p_home_010,💡 Smart Bulb,home,1,17.99,17.99,credit_card,completed,4.1
ord_003994,2025-11-08 17:08:00,cust787@example.com,FR,social,p_home_008,🛏 Pillow,home,1,39.64,39.64,google_pay,completed,8.0
ord_003995,2025-11-08 23:56:00,cust676@example.com,DE,organic,p_appa_006,👟 Sneakers,apparel,1,78.95,78.95,google_pay,cancelled,6.4
ord_003996,2025-11-08 15:34:00,cust174@example.com,JP,paid_search,p_appa_006,👟 Sneakers,apparel,1,78.51,78.51,bank_transfer,completed,6.4
ord_003997,2025-11-08 16:37:00,cust342@example.com,UK,email,p_book_012,📖 Book — Nonfic.,books,3,17.58,52.74,bank_transfer,completed,5.2
ord_003998,2025-11-08 11:07:00,cust717@example.com,CA,email,p_appa_006,👟 Sneakers,apparel,1,84.27,84.27,google_pay,completed,3.8
ord_003999,2025-11-08 22:17:00,cust131@example.com,US,email,p_home_010,💡 Smart Bulb,home,3,18.97,56.91,apple_pay,completed,8.8
ord_004000,2025-11-08 20:20:00,cust783@example.com,UK,social,p_lapt_004,⌚ Smartwatch,electronics,1,314.47,314.47,google_pay,cancelled,9.7
ord_004001,2025-11-08 14:41:00,cust491@example.com,CA,email,p_book_012,📖 Book — Nonfic.,books,1,18.46,18.46,paypal,completed,5.8
ord_004002,2025-11-08 21:26:00,cust139@example.com,UK,paid_search,p_lapt_002,"💻 Laptop 14""",electronics,1,1175.98,1175.98,paypal,cancelled,11.2
ord_004003,2025-11-08 19:28:00,cust242@example.com,FR,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,2,874.46,1748.92,apple_pay,completed,12.5
ord_004004,2025-11-08 10:47:00,cust258@example.com,BR,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,2,884.97,1769.94,credit_card,completed,4.2
ord_004005,2025-11-08 23:11:00,cust754@example.com,FR,social,p_lapt_004,⌚ Smartwatch,electronics,1,344.53,344.53,credit_card,completed,2.7
ord_004006,2025-11-08 20:25:00,cust055@example.com,UK,organic,p_lapt_004,⌚ Smartwatch,electronics,1,344.86,344.86,google_pay,cancelled,3.0
ord_004007,2025-11-08 21:33:00,cust487@example.com,CA,paid_search,p_appa_006,👟 Sneakers,apparel,1,88.28,88.28,apple_pay,completed,7.5
ord_004008,2025-11-08 09:06:00,cust365@example.com,AU,email,p_home_009,🪴 Houseplant,home,1,23.49,23.49,credit_card,completed,6.8
ord_004009,2025-11-08 12:51:00,cust627@example.com,JP,social,p_home_010,💡 Smart Bulb,home,1,18.24,18.24,bank_transfer,completed,3.5
ord_004010,2025-11-08 23:19:00,cust741@example.com,DE,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1271.78,1271.78,paypal,completed,3.4
ord_004011,2025-11-08 12:02:00,cust051@example.com,FR,direct,p_appa_007,🧥 Jacket,apparel,2,134.05,268.1,apple_pay,completed,5.6
ord_004012,2025-11-09 20:55:00,cust488@example.com,BR,direct,p_appa_006,👟 Sneakers,apparel,1,83.16,83.16,bank_transfer,completed,6.8
ord_004013,2025-11-09 11:44:00,cust490@example.com,NL,paid_search,p_book_011,📚 Book — Fiction,books,1,13.11,13.11,google_pay,completed,7.9
ord_004014,2025-11-09 09:17:00,cust344@example.com,JP,direct,p_lapt_003,🎧 Headphones,electronics,1,188.15,188.15,credit_card,completed,5.5
ord_004015,2025-11-09 18:15:00,cust196@example.com,BR,organic,p_book_012,📖 Book — Nonfic.,books,1,18.99,18.99,credit_card,completed,9.7
ord_004016,2025-11-09 21:02:00,cust049@example.com,JP,paid_search,p_home_009,🪴 Houseplant,home,1,22.95,22.95,apple_pay,completed,5.1
ord_004017,2025-11-09 16:04:00,cust210@example.com,AU,email,p_lapt_004,⌚ Smartwatch,electronics,1,334.49,334.49,google_pay,completed,4.2
ord_004018,2025-11-09 16:46:00,cust167@example.com,DE,direct,p_home_009,🪴 Houseplant,home,1,22.6,22.6,bank_transfer,completed,12.8
ord_004019,2025-11-09 17:57:00,cust274@example.com,BR,email,p_lapt_002,"💻 Laptop 14""",electronics,1,1124.34,1124.34,apple_pay,completed,7.8
ord_004020,2025-11-09 08:42:00,cust083@example.com,AU,paid_search,p_book_012,📖 Book — Nonfic.,books,2,19.04,38.08,credit_card,refunded,5.0
ord_004021,2025-11-09 09:17:00,cust625@example.com,IN,paid_search,p_appa_007,🧥 Jacket,apparel,1,148.41,148.41,google_pay,completed,6.5
ord_004022,2025-11-09 18:44:00,cust447@example.com,FR,paid_search,p_book_012,📖 Book — Nonfic.,books,1,19.06,19.06,google_pay,completed,14.0
ord_004023,2025-11-09 09:31:00,cust711@example.com,UK,social,p_lapt_003,🎧 Headphones,electronics,1,186.78,186.78,google_pay,completed,11.1
ord_004024,2025-11-09 20:49:00,cust002@example.com,DE,social,p_book_011,📚 Book — Fiction,books,2,14.95,29.9,apple_pay,completed,2.5
ord_004025,2025-11-09 23:40:00,cust201@example.com,US,paid_search,p_lapt_003,🎧 Headphones,electronics,1,198.71,198.71,apple_pay,completed,3.9
ord_004026,2025-11-09 16:38:00,cust675@example.com,CA,paid_search,p_appa_006,👟 Sneakers,apparel,1,79.76,79.76,apple_pay,refunded,13.3
ord_004027,2025-11-09 19:32:00,cust596@example.com,FR,organic,p_book_012,📖 Book — Nonfic.,books,1,17.53,17.53,paypal,completed,4.1
ord_004028,2025-11-09 17:30:00,cust545@example.com,UK,email,p_appa_006,👟 Sneakers,apparel,1,88.84,88.84,paypal,completed,2.8
ord_004029,2025-11-09 14:08:00,cust211@example.com,DE,organic,p_home_010,💡 Smart Bulb,home,1,19.23,19.23,google_pay,completed,2.7
ord_004030,2025-11-09 18:46:00,cust314@example.com,US,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,1,782.78,782.78,apple_pay,completed,17.2
ord_004031,2025-11-09 20:27:00,cust789@example.com,DE,organic,p_book_012,📖 Book — Nonfic.,books,1,18.32,18.32,apple_pay,completed,9.1
ord_004032,2025-11-09 23:43:00,cust697@example.com,UK,organic,p_home_008,🛏 Pillow,home,1,39.61,39.61,google_pay,cancelled,4.3
ord_004033,2025-11-09 14:48:00,cust490@example.com,NL,social,p_home_010,💡 Smart Bulb,home,1,18.8,18.8,paypal,refunded,10.1
ord_004034,2025-11-09 19:33:00,cust568@example.com,NL,social,p_lapt_004,⌚ Smartwatch,electronics,1,324.24,324.24,paypal,completed,7.6
ord_004035,2025-11-10 19:22:00,cust738@example.com,DE,social,p_home_009,🪴 Houseplant,home,1,22.47,22.47,paypal,completed,6.4
ord_004036,2025-11-10 22:14:00,cust728@example.com,IN,organic,p_lapt_001,📱 Smartphone Pro,electronics,1,875.8,875.8,bank_transfer,refunded,8.8
ord_004037,2025-11-10 13:59:00,cust612@example.com,AU,organic,p_home_009,🪴 Houseplant,home,1,24.29,24.29,bank_transfer,cancelled,5.5
ord_004038,2025-11-10 20:11:00,cust737@example.com,CA,organic,p_appa_006,👟 Sneakers,apparel,1,80.92,80.92,credit_card,completed,2.6
ord_004039,2025-11-10 21:42:00,cust793@example.com,JP,social,p_appa_007,🧥 Jacket,apparel,1,143.21,143.21,google_pay,completed,7.9
ord_004040,2025-11-10 20:32:00,cust668@example.com,NL,email,p_home_009,🪴 Houseplant,home,3,24.44,73.32,paypal,completed,8.2
ord_004041,2025-11-10 14:15:00,cust685@example.com,DE,organic,p_lapt_001,📱 Smartphone Pro,electronics,1,857.49,857.49,bank_transfer,cancelled,4.9
ord_004042,2025-11-10 20:48:00,cust550@example.com,UK,organic,p_home_008,🛏 Pillow,home,1,40.88,40.88,paypal,refunded,4.1
ord_004043,2025-11-10 13:38:00,cust484@example.com,CA,organic,p_appa_005,👕 T-shirt,apparel,1,26.56,26.56,paypal,completed,4.0
ord_004044,2025-11-10 23:41:00,,IN,paid_search,p_book_011,📚 Book — Fiction,books,1,13.47,13.47,credit_card,completed,28.8
ord_004045,2025-11-10 15:41:00,cust445@example.com,IN,social,p_home_010,💡 Smart Bulb,home,1,18.76,18.76,apple_pay,completed,10.2
ord_004046,2025-11-11 14:53:00,cust739@example.com,AU,direct,p_appa_005,👕 T-shirt,apparel,1,27.59,27.59,apple_pay,completed,8.8
ord_004047,2025-11-11 21:29:00,cust733@example.com,DE,organic,p_appa_007,🧥 Jacket,apparel,1,140.48,140.48,paypal,cancelled,3.0
ord_004048,2025-11-11 14:15:00,cust087@example.com,US,organic,p_appa_007,🧥 Jacket,apparel,1,146.93,146.93,google_pay,completed,10.9
ord_004049,2025-11-11 14:54:00,cust488@example.com,CA,social,p_lapt_003,🎧 Headphones,electronics,1,180.0,180.0,apple_pay,completed,17.9
ord_004050,2025-11-11 20:33:00,cust609@example.com,BR,organic,p_appa_005,👕 T-shirt,apparel,1,29.41,29.41,credit_card,completed,9.1
ord_004051,2025-11-11 18:59:00,cust789@example.com,NL,organic,p_appa_006,👟 Sneakers,apparel,2,76.38,152.76,bank_transfer,cancelled,15.4
ord_004052,2025-11-11 13:11:00,cust365@example.com,DE,organic,p_lapt_003,🎧 Headphones,electronics,2,195.02,390.04,bank_transfer,refunded,14.7
ord_004053,2025-11-11 09:58:00,cust793@example.com,FR,paid_search,p_appa_005,👕 T-shirt,apparel,1,25.87,25.87,bank_transfer,completed,8.3
ord_004054,2025-11-11 08:30:00,cust445@example.com,US,organic,p_lapt_004,⌚ Smartwatch,electronics,2,309.13,618.26,google_pay,refunded,9.1
ord_004055,2025-11-11 09:51:00,cust214@example.com,DE,paid_search,p_appa_006,👟 Sneakers,apparel,1,75.82,75.82,google_pay,completed,6.7
ord_004056,2025-11-11 14:53:00,cust465@example.com,CA,organic,p_lapt_001,📱 Smartphone Pro,electronics,1,831.91,831.91,apple_pay,completed,11.7
ord_004057,2025-11-11 19:08:00,cust597@example.com,CA,paid_search,p_lapt_003,🎧 Headphones,electronics,1,195.69,195.69,paypal,completed,9.5
ord_004058,2025-11-11 19:55:00,cust077@example.com,US,paid_search,p_book_011,📚 Book — Fiction,books,1,13.39,13.39,paypal,cancelled,7.4
ord_004059,2025-11-11 23:36:00,cust269@example.com,UK,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1133.33,1133.33,bank_transfer,refunded,11.7
ord_004060,2025-11-12 20:22:00,cust609@example.com,AU,paid_search,p_lapt_002,"💻 Laptop 14""",electronics,1,1157.11,1157.11,bank_transfer,completed,17.2
ord_004061,2025-11-12 23:30:00,cust382@example.com,US,organic,p_home_008,🛏 Pillow,home,1,44.61,44.61,google_pay,completed,4.6
ord_004062,2025-11-12 19:55:00,cust381@example.com,BR,paid_search,p_lapt_004,⌚ Smartwatch,electronics,1,337.79,337.79,credit_card,completed,9.2
ord_004063,2025-11-12 19:27:00,cust428@example.com,US,email,p_book_011,📚 Book — Fiction,books,1,13.24,13.24,apple_pay,completed,6.2
ord_004064,2025-11-12 17:31:00,cust660@example.com,CA,email,p_appa_006,👟 Sneakers,apparel,1,86.79,86.79,paypal,completed,5.8
ord_004065,2025-11-12 21:09:00,cust617@example.com,NL,email,p_home_010,💡 Smart Bulb,home,1,17.74,17.74,credit_card,cancelled,5.6
ord_004066,2025-11-12 19:51:00,cust786@example.com,US,paid_search,p_lapt_004,⌚ Smartwatch,electronics,1,304.63,304.63,credit_card,completed,21.3
ord_004067,2025-11-12 15:43:00,cust783@example.com,JP,organic,p_home_008,🛏 Pillow,home,1,43.53,43.53,credit_card,completed,11.0
ord_004068,2025-11-13 10:50:00,cust241@example.com,JP,direct,p_lapt_003,🎧 Headphones,electronics,1,181.58,181.58,paypal,completed,7.2
ord_004069,2025-11-13 22:34:00,cust270@example.com,US,organic,p_home_010,💡 Smart Bulb,home,2,18.6,37.2,google_pay,completed,6.3
ord_004070,2025-11-13 17:25:00,cust649@example.com,CA,paid_search,p_lapt_004,⌚ Smartwatch,electronics,1,306.11,306.11,bank_transfer,completed,4.2
ord_004071,2025-11-13 18:58:00,cust033@example.com,JP,paid_search,p_book_012,📖 Book — Nonfic.,books,1,17.99,17.99,apple_pay,completed,3.6
ord_004072,2025-11-13 17:29:00,cust322@example.com,CA,organic,p_appa_006,👟 Sneakers,apparel,2,76.36,152.72,credit_card,completed,3.5
ord_004073,2025-11-13 10:18:00,cust635@example.com,AU,paid_search,p_home_008,🛏 Pillow,home,1,44.4,44.4,credit_card,refunded,2.2
ord_004074,2025-11-13 11:58:00,cust037@example.com,UK,paid_search,p_book_011,📚 Book — Fiction,books,1,13.31,13.31,bank_transfer,refunded,15.4
ord_004075,2025-11-13 19:14:00,cust241@example.com,FR,direct,p_appa_006,👟 Sneakers,apparel,1,86.11,86.11,google_pay,completed,16.1
ord_004076,2025-11-13 10:53:00,cust614@example.com,UK,organic,p_appa_007,🧥 Jacket,apparel,1,140.52,140.52,google_pay,completed,11.0
ord_004077,2025-11-13 19:56:00,cust540@example.com,DE,paid_search,p_appa_005,👕 T-shirt,apparel,1,26.88,26.88,paypal,completed,8.7
ord_004078,2025-11-13 18:05:00,cust384@example.com,JP,organic,p_lapt_004,⌚ Smartwatch,electronics,1,324.79,324.79,paypal,completed,10.2
ord_004079,2025-11-13 22:12:00,cust005@example.com,AU,organic,p_appa_007,🧥 Jacket,apparel,1,129.09,129.09,bank_transfer,completed,3.7
ord_004080,2025-11-13 12:22:00,cust766@example.com,CA,paid_search,p_home_008,🛏 Pillow,home,1,39.44,39.44,bank_transfer,completed,17.4
ord_004081,2025-11-14 16:00:00,cust322@example.com,CA,paid_search,p_book_011,📚 Book — Fiction,books,1,13.23,13.23,google_pay,completed,13.9
ord_004082,2025-11-14 22:22:00,cust589@example.com,UK,organic,p_lapt_001,📱 Smartphone Pro,electronics,2,790.49,1580.98,google_pay,refunded,8.6
ord_004083,2025-11-14 17:07:00,cust249@example.com,BR,paid_search,p_home_010,💡 Smart Bulb,home,1,17.16,17.16,bank_transfer,completed,10.3
ord_004084,2025-11-14 20:15:00,cust679@example.com,AU,paid_search,p_appa_005,👕 T-shirt,apparel,1,25.84,25.84,credit_card,completed,18.1
ord_004085,2025-11-14 10:19:00,cust666@example.com,AU,organic,p_appa_007,🧥 Jacket,apparel,1,128.6,128.6,paypal,completed,9.3
ord_004086,2025-11-14 10:17:00,,UK,direct,p_book_012,📖 Book — Nonfic.,books,3,19.52,58.56,credit_card,completed,12.6
ord_004087,2025-11-14 23:17:00,cust486@example.com,US,social,p_book_011,📚 Book — Fiction,books,2,14.98,29.96,credit_card,completed,4.3
ord_004088,2025-11-14 16:57:00,cust634@example.com,IN,organic,p_appa_005,👕 T-shirt,apparel,1,27.7,27.7,bank_transfer,completed,5.1
ord_004089,2025-11-15 08:55:00,cust556@example.com,FR,organic,p_book_012,📖 Book — Nonfic.,books,1,17.97,17.97,google_pay,completed,7.3
ord_004090,2025-11-15 09:24:00,cust264@example.com,CA,organic,p_book_012,📖 Book — Nonfic.,books,1,19.6,19.6,paypal,completed,4.2
ord_004091,2025-11-15 07:50:00,cust609@example.com,AU,social,p_book_012,📖 Book — Nonfic.,books,1,17.58,17.58,google_pay,completed,9.0
ord_004092,2025-11-15 10:43:00,cust387@example.com,NL,social,p_appa_005,👕 T-shirt,apparel,1,26.55,26.55,bank_transfer,completed,9.4
ord_004093,2025-11-15 14:45:00,,DE,email,p_home_009,🪴 Houseplant,home,1,21.6,21.6,google_pay,completed,7.1
ord_004094,2025-11-15 19:56:00,cust628@example.com,US,organic,p_lapt_003,🎧 Headphones,electronics,1,183.96,183.96,credit_card,completed,11.0
ord_004095,2025-11-15 18:16:00,cust169@example.com,NL,organic,p_home_008,🛏 Pillow,home,1,39.67,39.67,apple_pay,completed,4.6
ord_004096,2025-11-15 20:18:00,cust379@example.com,DE,paid_search,p_home_010,💡 Smart Bulb,home,1,17.56,17.56,google_pay,completed,4.9
ord_004097,2025-11-15 17:05:00,cust161@example.com,AU,social,p_book_012,📖 Book — Nonfic.,books,1,18.68,18.68,paypal,completed,5.5
ord_004098,2025-11-15 20:19:00,cust092@example.com,US,direct,p_appa_007,🧥 Jacket,apparel,1,144.33,144.33,paypal,cancelled,10.7
ord_004099,2025-11-15 12:10:00,cust042@example.com,JP,paid_search,p_appa_006,👟 Sneakers,apparel,2,87.47,174.94,paypal,completed,13.6
ord_004100,2025-11-15 18:56:00,cust612@example.com,CA,paid_search,p_home_008,🛏 Pillow,home,1,42.41,42.41,paypal,completed,4.8
ord_004101,2025-11-15 21:22:00,cust181@example.com,UK,paid_search,p_lapt_002,"💻 Laptop 14""",electronics,1,1158.46,1158.46,credit_card,completed,9.6
ord_004102,2025-11-15 22:26:00,cust633@example.com,UK,organic,p_home_009,🪴 Houseplant,home,1,23.8,23.8,google_pay,completed,5.1
ord_004103,2025-11-15 23:31:00,cust643@example.com,IN,social,p_lapt_004,⌚ Smartwatch,electronics,1,296.82,296.82,apple_pay,completed,4.2
ord_004104,2025-11-15 17:48:00,cust344@example.com,FR,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1247.77,1247.77,bank_transfer,refunded,2.8
ord_004105,2025-11-15 11:23:00,cust206@example.com,AU,organic,p_book_012,📖 Book — Nonfic.,books,1,18.85,18.85,bank_transfer,completed,7.9
ord_004106,2025-11-15 16:50:00,cust066@example.com,UK,paid_search,p_appa_006,👟 Sneakers,apparel,1,88.09,88.09,credit_card,completed,5.5
ord_004107,2025-11-15 18:30:00,cust753@example.com,IN,paid_search,p_home_009,🪴 Houseplant,home,1,23.18,23.18,credit_card,completed,5.6
ord_004108,2025-11-15 10:45:00,cust219@example.com,DE,organic,p_home_009,🪴 Houseplant,home,1,24.17,24.17,apple_pay,completed,10.9
ord_004109,2025-11-15 18:58:00,cust525@example.com,AU,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1271.75,1271.75,paypal,completed,5.2
ord_004110,2025-11-15 17:12:00,cust765@example.com,FR,organic,p_appa_007,🧥 Jacket,apparel,1,140.68,140.68,credit_card,completed,4.3
ord_004111,2025-11-15 08:49:00,cust452@example.com,BR,social,p_appa_006,👟 Sneakers,apparel,1,83.9,83.9,apple_pay,refunded,7.3
ord_004112,2025-11-15 15:26:00,cust201@example.com,NL,social,p_lapt_002,"💻 Laptop 14""",electronics,1,1186.52,1186.52,paypal,completed,6.3
ord_004113,2025-11-16 21:15:00,cust089@example.com,DE,organic,p_book_012,📖 Book — Nonfic.,books,1,19.2,19.2,bank_transfer,completed,6.2
ord_004114,2025-11-16 12:40:00,cust573@example.com,UK,organic,p_appa_006,👟 Sneakers,apparel,1,80.17,80.17,paypal,completed,11.2
ord_004115,2025-11-16 09:38:00,cust239@example.com,IN,organic,p_appa_006,👟 Sneakers,apparel,1,75.94,75.94,bank_transfer,completed,9.1
ord_004116,2025-11-16 10:36:00,cust622@example.com,BR,email,p_home_008,🛏 Pillow,home,2,44.94,89.88,bank_transfer,completed,9.1
ord_004117,2025-11-16 09:38:00,cust399@example.com,US,organic,p_home_009,🪴 Houseplant,home,3,24.17,72.51,apple_pay,completed,4.4
ord_004118,2025-11-16 12:56:00,cust533@example.com,FR,organic,p_appa_006,👟 Sneakers,apparel,1,82.25,82.25,bank_transfer,refunded,5.1
ord_004119,2025-11-16 15:13:00,cust546@example.com,BR,organic,p_home_010,💡 Smart Bulb,home,1,19.88,19.88,paypal,completed,5.5
ord_004120,2025-11-16 19:46:00,cust773@example.com,IN,social,p_lapt_001,📱 Smartphone Pro,electronics,1,857.74,857.74,apple_pay,cancelled,4.6
ord_004121,2025-11-16 20:02:00,cust068@example.com,CA,direct,p_lapt_004,⌚ Smartwatch,electronics,1,314.44,314.44,bank_transfer,refunded,12.4
ord_004122,2025-11-16 15:57:00,cust340@example.com,DE,organic,p_appa_006,👟 Sneakers,apparel,1,83.79,83.79,apple_pay,refunded,12.7
ord_004123,2025-11-16 11:41:00,cust354@example.com,US,social,p_appa_005,👕 T-shirt,apparel,1,26.24,26.24,bank_transfer,completed,7.8
ord_004124,2025-11-16 10:20:00,cust738@example.com,BR,social,p_home_009,🪴 Houseplant,home,1,21.83,21.83,apple_pay,cancelled,29.1
ord_004125,2025-11-16 15:45:00,cust358@example.com,DE,direct,p_lapt_002,"💻 Laptop 14""",electronics,1,1173.96,1173.96,google_pay,completed,5.1
ord_004126,2025-11-16 15:44:00,cust422@example.com,JP,social,p_appa_007,🧥 Jacket,apparel,1,146.52,146.52,paypal,completed,5.8
ord_004127,2025-11-16 15:08:00,cust297@example.com,IN,social,p_appa_006,👟 Sneakers,apparel,1,88.04,88.04,bank_transfer,cancelled,17.4
ord_004128,2025-11-16 21:50:00,cust667@example.com,UK,paid_search,p_book_012,📖 Book — Nonfic.,books,1,19.41,19.41,paypal,completed,4.7
ord_004129,2025-11-16 15:56:00,cust157@example.com,DE,social,p_home_010,💡 Smart Bulb,home,1,18.93,18.93,bank_transfer,completed,6.4
ord_004130,2025-11-16 07:38:00,,UK,social,p_home_010,💡 Smart Bulb,home,1,17.0,17.0,apple_pay,completed,12.3
ord_004131,2025-11-16 08:08:00,cust665@example.com,IN,email,p_book_011,📚 Book — Fiction,books,1,12.92,12.92,paypal,completed,5.3
ord_004132,2025-11-16 18:35:00,cust663@example.com,FR,organic,p_home_010,💡 Smart Bulb,home,1,18.58,18.58,apple_pay,completed,2.3
ord_004133,2025-11-16 07:12:00,cust332@example.com,DE,organic,p_home_008,🛏 Pillow,home,1,39.18,39.18,google_pay,refunded,5.2
ord_004134,2025-11-16 14:39:00,cust069@example.com,AU,direct,p_appa_007,🧥 Jacket,apparel,1,143.71,143.71,apple_pay,completed,3.6
ord_004135,2025-11-16 13:41:00,cust310@example.com,AU,social,p_lapt_003,🎧 Headphones,electronics,1,182.06,182.06,credit_card,completed,20.4
ord_004136,2025-11-17 16:26:00,cust443@example.com,JP,organic,p_book_011,📚 Book — Fiction,books,1,14.67,14.67,apple_pay,completed,7.4
ord_004137,2025-11-17 16:32:00,cust143@example.com,IN,social,p_lapt_003,🎧 Headphones,electronics,1,191.68,191.68,bank_transfer,completed,25.9
ord_004138,2025-11-17 17:35:00,cust417@example.com,JP,direct,p_home_010,💡 Smart Bulb,home,1,19.13,19.13,paypal,completed,5.7
ord_004139,2025-11-17 20:18:00,,BR,organic,p_lapt_003,🎧 Headphones,electronics,1,187.28,187.28,credit_card,completed,9.7
ord_004140,2025-11-17 10:25:00,cust516@example.com,JP,organic,p_appa_005,👕 T-shirt,apparel,1,26.88,26.88,credit_card,completed,6.9
ord_004141,2025-11-17 19:12:00,cust017@example.com,UK,direct,p_book_011,📚 Book — Fiction,books,1,13.0,13.0,paypal,completed,9.1
ord_004142,2025-11-17 23:41:00,cust268@example.com,FR,social,p_lapt_003,🎧 Headphones,electronics,1,174.75,174.75,google_pay,completed,4.1
ord_004143,2025-11-17 13:00:00,cust191@example.com,BR,social,p_book_011,📚 Book — Fiction,books,1,13.82,13.82,paypal,completed,5.8
ord_004144,2025-11-17 10:53:00,cust737@example.com,FR,organic,p_lapt_003,🎧 Headphones,electronics,1,192.28,192.28,google_pay,cancelled,7.8
ord_004145,2025-11-17 18:07:00,cust618@example.com,AU,social,p_home_008,🛏 Pillow,home,1,42.08,42.08,apple_pay,completed,5.8
ord_004146,2025-11-17 12:53:00,cust558@example.com,DE,direct,p_lapt_002,"💻 Laptop 14""",electronics,3,1248.15,3744.45,google_pay,refunded,3.2
ord_004147,2025-11-17 18:39:00,cust772@example.com,DE,social,p_appa_006,👟 Sneakers,apparel,1,76.61,76.61,paypal,completed,5.1
ord_004148,2025-11-17 08:27:00,cust048@example.com,NL,organic,p_book_012,📖 Book — Nonfic.,books,1,19.84,19.84,credit_card,cancelled,17.4
ord_004149,2025-11-17 11:57:00,cust747@example.com,JP,email,p_lapt_004,⌚ Smartwatch,electronics,1,335.83,335.83,apple_pay,cancelled,7.1
ord_004150,2025-11-17 11:02:00,cust711@example.com,FR,organic,p_home_010,💡 Smart Bulb,home,1,19.1,19.1,paypal,completed,11.9
ord_004151,2025-11-17 18:04:00,cust230@example.com,BR,social,p_lapt_004,⌚ Smartwatch,electronics,1,335.18,335.18,paypal,cancelled,9.1
ord_004152,2025-11-18 12:28:00,cust250@example.com,CA,direct,p_home_010,💡 Smart Bulb,home,1,19.28,19.28,google_pay,completed,8.4
ord_004153,2025-11-18 11:37:00,,UK,email,p_home_009,🪴 Houseplant,home,1,21.73,21.73,google_pay,completed,8.0
ord_004154,2025-11-18 07:57:00,cust386@example.com,UK,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1237.88,1237.88,credit_card,completed,5.9
ord_004155,2025-11-18 10:37:00,cust571@example.com,CA,social,p_home_009,🪴 Houseplant,home,1,23.31,23.31,paypal,completed,15.4
ord_004156,2025-11-18 14:59:00,cust011@example.com,JP,paid_search,p_lapt_003,🎧 Headphones,electronics,1,184.49,184.49,apple_pay,completed,12.8
ord_004157,2025-11-18 20:15:00,cust718@example.com,JP,organic,p_home_010,💡 Smart Bulb,home,1,17.34,17.34,apple_pay,completed,17.2
ord_004158,2025-11-18 12:28:00,cust055@example.com,BR,email,p_home_008,🛏 Pillow,home,1,40.14,40.14,bank_transfer,completed,12.5
ord_004159,2025-11-18 15:48:00,,BR,social,p_home_010,💡 Smart Bulb,home,1,18.94,18.94,google_pay,completed,9.9
ord_004160,2025-11-18 08:33:00,cust419@example.com,CA,social,p_book_011,📚 Book — Fiction,books,1,13.22,13.22,credit_card,cancelled,11.4
ord_004161,2025-11-18 17:30:00,cust201@example.com,AU,organic,p_book_011,📚 Book — Fiction,books,1,13.04,13.04,paypal,completed,4.5
ord_004162,2025-11-18 17:08:00,cust343@example.com,IN,direct,p_appa_007,🧥 Jacket,apparel,2,130.57,261.14,bank_transfer,completed,8.3
ord_004163,2025-11-18 10:26:00,cust505@example.com,AU,social,p_home_009,🪴 Houseplant,home,1,23.77,23.77,apple_pay,cancelled,101.3
ord_004164,2025-11-18 08:50:00,cust109@example.com,BR,social,p_appa_007,🧥 Jacket,apparel,1,137.83,137.83,paypal,refunded,11.0
ord_004165,2025-11-18 10:35:00,cust691@example.com,IN,paid_search,p_book_011,📚 Book — Fiction,books,1,13.5,13.5,credit_card,completed,24.1
ord_004166,2025-11-19 19:32:00,cust346@example.com,DE,paid_search,p_lapt_003,🎧 Headphones,electronics,1,191.4,191.4,credit_card,completed,10.4
ord_004167,2025-11-19 09:25:00,cust710@example.com,FR,email,p_appa_005,👕 T-shirt,apparel,3,27.91,83.73,google_pay,completed,4.6
ord_004168,2025-11-19 15:55:00,cust475@example.com,FR,paid_search,p_lapt_003,🎧 Headphones,electronics,1,181.0,181.0,google_pay,completed,8.0
ord_004169,2025-11-19 21:47:00,cust545@example.com,US,organic,p_home_009,🪴 Houseplant,home,1,23.09,23.09,credit_card,completed,4.2
ord_004170,2025-11-19 23:10:00,cust239@example.com,BR,organic,p_book_011,📚 Book — Fiction,books,1,14.41,14.41,credit_card,cancelled,7.9
